Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Shipment_month,Delivery_Date,Delivery_month,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid dates,,,
SH10061,Warehouse_ATL,Chicago,LaserShip,2023-08-04,Aug 2023,2023-08-07,Aug 2023,9.80,93.30,Delivered,708,3,valid,,,
SH10216,Warehouse_NYC,Los Angeles,USPS,2023-08-04,Aug 2023,2023-08-09,Aug 2023,24.10,141.81,Delivered,1082,5,valid,,,
SH10425,Warehouse_ATL,Denver,LaserShip,2023-08-04,Aug 2023,2023-08-05,Aug 2023,5.90,30.32,Delivered,212,1,valid,,,
SH10649,Warehouse_LA,Portland,OnTrac,2023-08-04,Aug 2023,2023-08-08,Aug 2023,12.10,144.44,Delivered,1029,4,valid,,,
SH10859,Warehouse_DEN,Atlanta,USPS,2023-08-04,Aug 2023,2023-08-09,Aug 2023,9.10,144.68,Delivered,1069,5,valid,,,
SH11933,Warehouse_DEN,Miami,USPS,2023-08-04,Aug 2023,2023-08-10,Aug 2023,20.30,295.36,Delivered,2353,6,valid,,,
SH11002,Warehouse_ATL,Minneapolis,DHL,2023-08-05,Aug 2023,2023-08-19,Aug 2023,29.70,98.25,Delayed,456,1,valid,,,
SH10718,Warehouse_LA,Seattle,Amazon Logistics,2023-08-05,Aug 2023,,,35.00,,Delivered,1135,3,invalid,,,
SH11056,Warehouse_BOS,New York,UPS,2023-08-05,Aug 2023,2023-08-08,Aug 2023,18.00,63.23,Delivered,312,3,valid,,,
SH11220,Warehouse_ATL,Phoenix,UPS,2023-08-05,Aug 2023,2023-08-12,Aug 2023,42.00,359.87,Delivered,2255,7,valid,,,
SH11476,Warehouse_ATL,Seattle,FedEx,2023-08-05,Aug 2023,2023-08-09,Aug 2023,153.00,334.41,Delivered,1058,4,valid,,,
SH11591,Warehouse_MIA,Los Angeles,OnTrac,2023-08-05,Aug 2023,2023-08-11,Aug 2023,23.40,311.04,Delivered,2447,6,valid,,,
SH11676,Warehouse_ATL,Detroit,Amazon Logistics,2023-08-05,Aug 2023,2023-08-12,Aug 2023,11.40,263.34,Delivered,2178,7,valid,,,
SH11432,Warehouse_HOU,Houston,LaserShip,2023-08-05,Aug 2023,2023-08-09,Aug 2023,11.30,181.83,In Transit,1541,4,valid,,,
SH10050,Warehouse_MIA,New York,FedEx,2023-08-06,Aug 2023,2023-08-22,Aug 2023,29.50,340.07,Delayed,2396,6,valid,,,
SH11168,Warehouse_LA,Phoenix,UPS,2023-08-06,Aug 2023,2023-08-11,Aug 2023,27.10,75.57,Delivered,373,5,valid,,,
SH11018,Warehouse_SEA,San Francisco,Amazon Logistics,2023-08-06,Aug 2023,2023-08-10,Aug 2023,23.70,280.45,Returned,2017,4,valid,,,
SH10393,Warehouse_NYC,Atlanta,FedEx,2023-08-07,Aug 2023,2023-08-09,Aug 2023,50.40,175.48,Delivered,870,2,valid,,,
SH11580,Warehouse_SEA,Denver,UPS,2023-08-07,Aug 2023,,,52.40,194.19,Delivered,1071,4,invalid,,,
SH11853,Warehouse_BOS,San Francisco,LaserShip,2023-08-07,Aug 2023,2023-08-13,Aug 2023,21.50,293.41,Delivered,2170,6,valid,,,
SH10012,Warehouse_SEA,New York,FedEx,2023-08-08,Aug 2023,2023-08-13,Aug 2023,34.40,121.14,Delivered,650,5,valid,,,
SH11241,Warehouse_ATL,Denver,LaserShip,2023-08-08,Aug 2023,2023-08-10,Aug 2023,22.80,46.91,Delivered,203,2,valid,,,
SH11839,Warehouse_ATL,Portland,FedEx,2023-08-08,Aug 2023,2023-08-12,Aug 2023,25.10,296.48,Delivered,1809,4,valid,,,
SH11958,Warehouse_DEN,Boston,USPS,2023-08-08,Aug 2023,2023-08-14,Aug 2023,23.40,226.29,In Transit,1921,6,valid,,,
SH10919,Warehouse_HOU,Minneapolis,DHL,2023-08-09,Aug 2023,2023-08-12,Aug 2023,22.50,171.17,Delivered,1017,3,valid,,,
SH11008,Warehouse_BOS,Phoenix,DHL,2023-08-09,Aug 2023,2023-08-15,Aug 2023,20.60,317.60,Delivered,1975,6,valid,,,
SH11264,Warehouse_SEA,Portland,LaserShip,2023-08-09,Aug 2023,2023-08-12,Aug 2023,36.40,77.58,Delivered,243,3,valid,,,
SH11521,Warehouse_DEN,Denver,DHL,2023-08-09,Aug 2023,2023-08-10,Aug 2023,11.40,44.40,Delivered,234,1,valid,,,
SH11829,Warehouse_SF,Portland,FedEx,2023-08-09,Aug 2023,2023-08-10,Aug 2023,27.90,59.52,Delivered,139,1,valid,,,
SH11915,Warehouse_SF,New York,USPS,2023-08-09,Aug 2023,2023-08-13,Aug 2023,23.50,79.71,Delivered,409,4,valid,,,
SH11974,Warehouse_LA,Houston,DHL,2023-08-09,Aug 2023,2023-08-13,Aug 2023,14.40,125.69,Delivered,693,4,valid,,,
SH11780,Warehouse_DEN,Miami,USPS,2023-08-09,Aug 2023,2023-08-12,Aug 2023,47.30,215.93,Lost,1552,3,valid,,,
SH10020,Warehouse_MIA,Miami,FedEx,2023-08-10,Aug 2023,,,7.80,216.42,Delivered,1696,5,invalid,,,
SH10123,Warehouse_ATL,Phoenix,OnTrac,2023-08-10,Aug 2023,2023-08-14,Aug 2023,50.10,210.77,Delivered,1297,4,valid,,,
SH10500,Warehouse_ATL,Seattle,UPS,2023-08-10,Aug 2023,2023-08-15,Aug 2023,4.40,316.41,Delivered,2252,5,valid,,,
SH10745,Warehouse_NYC,Miami,Amazon Logistics,2023-08-10,Aug 2023,2023-08-14,Aug 2023,30.80,255.81,Delivered,1692,4,valid,,,
SH11426,Warehouse_ATL,San Francisco,UPS,2023-08-10,Aug 2023,2023-08-14,Aug 2023,4.90,,Delivered,1591,4,valid,,,
SH11336,Warehouse_CHI,Denver,USPS,2023-08-10,Aug 2023,2023-08-13,Aug 2023,21.50,127.75,In Transit,1000,3,valid,,,
SH10305,Warehouse_CHI,Denver,OnTrac,2023-08-11,Aug 2023,2023-08-17,Aug 2023,46.90,188.95,Delayed,1000,2,valid,,,
SH10024,Warehouse_DEN,Phoenix,USPS,2023-08-11,Aug 2023,2023-08-15,Aug 2023,5.30,37.32,Delivered,256,4,valid,,,
SH10807,Warehouse_SF,Seattle,USPS,2023-08-11,Aug 2023,2023-08-16,Aug 2023,30.30,247.69,Delivered,2049,5,valid,,,
SH11173,Warehouse_SF,Minneapolis,LaserShip,2023-08-11,Aug 2023,2023-08-14,Aug 2023,60.80,217.77,Delivered,1157,3,valid,,,
SH11177,Warehouse_DEN,Minneapolis,LaserShip,2023-08-11,Aug 2023,2023-08-13,Aug 2023,31.40,92.42,Delivered,422,2,valid,,,
SH11299,Warehouse_MIA,San Francisco,Amazon Logistics,2023-08-11,Aug 2023,2023-08-15,Aug 2023,24.50,191.05,Delivered,1373,4,valid,,,
SH10983,Warehouse_MIA,Chicago,USPS,2023-08-11,Aug 2023,2023-08-17,Aug 2023,27.00,210.66,Lost,1555,6,valid,,,
SH11128,Warehouse_DEN,Phoenix,LaserShip,2023-08-12,Aug 2023,2023-08-19,Aug 2023,28.40,95.99,Delayed,496,1,valid,,,
SH10146,Warehouse_BOS,Portland,USPS,2023-08-12,Aug 2023,2023-08-17,Aug 2023,23.70,,Delivered,1459,5,valid,,,
SH10233,Warehouse_ATL,Los Angeles,Amazon Logistics,2023-08-12,Aug 2023,2023-08-16,Aug 2023,18.50,109.50,Delivered,816,4,valid,,,
SH10374,Warehouse_MIA,Chicago,FedEx,2023-08-12,Aug 2023,2023-08-17,Aug 2023,21.80,299.40,Delivered,2196,5,valid,,,
SH10391,Warehouse_LA,San Francisco,Amazon Logistics,2023-08-12,Aug 2023,2023-08-19,Aug 2023,32.40,332.08,Delivered,2409,7,valid,,,
SH10630,Warehouse_SF,Los Angeles,DHL,2023-08-12,Aug 2023,2023-08-14,Aug 2023,54.70,191.49,Delivered,723,2,valid,,,
SH10243,Warehouse_ATL,Chicago,DHL,2023-08-12,Aug 2023,2023-08-17,Aug 2023,11.80,92.57,In Transit,590,5,valid,,,
SH10840,Warehouse_CHI,Atlanta,LaserShip,2023-08-13,Aug 2023,2023-08-19,Aug 2023,16.90,192.93,Delivered,1506,6,valid,,,
SH10971,Warehouse_BOS,Denver,OnTrac,2023-08-13,Aug 2023,2023-08-18,Aug 2023,16.30,25.20,Delivered,2033,5,valid,,,
SH11229,Warehouse_ATL,Boston,LaserShip,2023-08-13,Aug 2023,2023-08-15,Aug 2023,10.40,80.42,Delivered,615,2,valid,,,
SH10179,Warehouse_CHI,Portland,Amazon Logistics,2023-08-14,Aug 2023,2023-08-27,Aug 2023,30.30,154.16,Delayed,1081,3,valid,,,
SH10709,Warehouse_DEN,Boston,LaserShip,2023-08-14,Aug 2023,2023-08-18,Aug 2023,27.50,172.21,Delivered,1086,4,valid,,,
SH10844,Warehouse_SF,Atlanta,LaserShip,2023-08-14,Aug 2023,2023-08-19,Aug 2023,30.80,251.75,Delivered,1737,5,valid,,,
SH11167,Warehouse_SF,Boston,DHL,2023-08-14,Aug 2023,2023-08-19,Aug 2023,5.70,241.01,Delivered,1582,5,valid,,,
SH11406,Warehouse_CHI,Miami,OnTrac,2023-08-14,Aug 2023,2023-08-18,Aug 2023,39.90,220.09,Delivered,1350,4,valid,,,
SH11719,Warehouse_HOU,Denver,OnTrac,2023-08-14,Aug 2023,2023-08-17,Aug 2023,17.30,146.14,Delivered,1030,3,valid,,,
SH11016,Warehouse_MIA,Houston,LaserShip,2023-08-14,Aug 2023,2023-08-19,Aug 2023,21.40,113.32,Lost,790,5,valid,,,
SH10108,Warehouse_MIA,Minneapolis,LaserShip,2023-08-15,Aug 2023,2023-08-19,Aug 2023,12.80,198.31,Delivered,1534,4,valid,,,
SH10680,Warehouse_ATL,Houston,FedEx,2023-08-15,Aug 2023,2023-08-20,Aug 2023,122.70,432.92,Delivered,1984,5,valid,,,
SH10385,Warehouse_CHI,San Francisco,OnTrac,2023-08-16,Aug 2023,2023-08-22,Aug 2023,44.40,179.93,Delivered,1059,6,valid,,,
SH10461,Warehouse_LA,Minneapolis,FedEx,2023-08-16,Aug 2023,2023-08-17,Aug 2023,21.40,49.49,Delivered,162,1,valid,,,
SH10771,Warehouse_CHI,Detroit,FedEx,2023-08-16,Aug 2023,2023-08-18,Aug 2023,41.80,84.62,Delivered,283,2,valid,,,
SH10783,Warehouse_BOS,Dallas,LaserShip,2023-08-16,Aug 2023,2023-08-19,Aug 2023,19.30,147.73,Delivered,1068,3,valid,,,
SH11051,Warehouse_SF,Denver,DHL,2023-08-16,Aug 2023,2023-08-20,Aug 2023,18.10,205.49,Delivered,1418,4,valid,,,
SH11052,Warehouse_NYC,Dallas,DHL,2023-08-16,Aug 2023,2023-08-23,Aug 2023,8.20,257.45,Delivered,1838,7,valid,,,
SH11314,Warehouse_HOU,Phoenix,DHL,2023-08-16,Aug 2023,2023-08-23,Aug 2023,9.60,248.88,Delivered,1664,7,valid,,,
SH11378,Warehouse_MIA,Boston,OnTrac,2023-08-16,Aug 2023,2023-08-21,Aug 2023,12.00,190.22,Returned,1617,5,valid,,,
SH11628,Warehouse_HOU,Detroit,Amazon Logistics,2023-08-17,Aug 2023,2023-08-22,Aug 2023,23.40,89.92,Delayed,454,1,valid,,,
SH10338,Warehouse_CHI,Portland,UPS,2023-08-17,Aug 2023,2023-08-22,Aug 2023,12.30,310.02,Delivered,2328,5,valid,,,
SH10660,Warehouse_SEA,Los Angeles,Amazon Logistics,2023-08-17,Aug 2023,2023-08-22,Aug 2023,6.30,315.26,Delivered,2363,5,valid,,,
SH10922,Warehouse_HOU,Detroit,UPS,2023-08-17,Aug 2023,2023-08-23,Aug 2023,12.80,6229.12,Delivered,2490,6,valid,,,
SH11879,Warehouse_NYC,Seattle,DHL,2023-08-17,Aug 2023,2023-08-21,Aug 2023,10.20,286.07,Delivered,1919,4,valid,,,
SH11226,Warehouse_ATL,Miami,DHL,2023-08-18,Aug 2023,2023-09-02,Sep 2023,36.30,266.23,Delayed,1635,4,valid,,,
SH10276,Warehouse_ATL,Dallas,FedEx,2023-08-18,Aug 2023,2023-08-24,Aug 2023,18.00,305.41,Delivered,2218,6,valid,,,
SH10760,Warehouse_BOS,Miami,DHL,2023-08-18,Aug 2023,2023-08-26,Aug 2023,35.30,212.84,Delivered,1056,8,valid,,,
SH11503,Warehouse_CHI,Denver,FedEx,2023-08-18,Aug 2023,2023-08-20,Aug 2023,22.30,151.26,Delivered,1000,2,valid,,,
SH11654,Warehouse_NYC,Los Angeles,FedEx,2023-08-18,Aug 2023,2023-08-20,Aug 2023,5.30,107.55,Delivered,846,2,valid,,,
SH11103,Warehouse_LA,San Francisco,FedEx,2023-08-18,Aug 2023,2023-08-24,Aug 2023,7.70,49.02,In Transit,313,6,valid,,,
SH11512,Warehouse_ATL,Detroit,LaserShip,2023-08-19,Aug 2023,2023-08-29,Aug 2023,23.90,321.25,Delayed,2386,5,valid,,,
SH10106,Warehouse_HOU,Denver,OnTrac,2023-08-19,Aug 2023,2023-08-22,Aug 2023,22.60,149.52,Delivered,1030,3,valid,,,
SH10814,Warehouse_NYC,Los Angeles,LaserShip,2023-08-19,Aug 2023,2023-08-22,Aug 2023,14.70,124.34,Delivered,909,3,valid,,,
SH10838,Warehouse_BOS,San Francisco,OnTrac,2023-08-19,Aug 2023,2023-08-25,Aug 2023,10.40,45.53,Delivered,255,6,valid,,,
SH11402,Warehouse_MIA,Seattle,DHL,2023-08-19,Aug 2023,2023-08-23,Aug 2023,24.10,256.71,Delivered,1807,4,valid,,,
SH11588,Warehouse_HOU,Detroit,Amazon Logistics,2023-08-19,Aug 2023,2023-08-24,Aug 2023,38.10,172.76,Delivered,1115,5,valid,,,
SH11731,Warehouse_CHI,Minneapolis,Amazon Logistics,2023-08-19,Aug 2023,2023-08-21,Aug 2023,14.30,44.86,Delivered,226,2,valid,,,
SH11726,Warehouse_ATL,Houston,UPS,2023-08-19,Aug 2023,2023-08-22,Aug 2023,9.50,177.71,In Transit,1321,3,valid,,,
SH11454,Warehouse_ATL,Minneapolis,Amazon Logistics,2023-08-19,Aug 2023,2023-08-26,Aug 2023,29.20,279.85,Lost,1843,7,valid,,,
SH11006,Warehouse_CHI,Detroit,Amazon Logistics,2023-08-20,Aug 2023,2023-08-25,Aug 2023,6.90,39.81,Delayed,283,3,valid,,,
SH10096,Warehouse_MIA,Atlanta,DHL,2023-08-20,Aug 2023,2023-08-21,Aug 2023,9.60,42.77,Delivered,241,1,valid,,,
SH11159,Warehouse_BOS,Atlanta,DHL,2023-08-20,Aug 2023,2023-08-23,Aug 2023,6.90,149.93,Delivered,1077,3,valid,,,
SH11470,Warehouse_SF,Phoenix,DHL,2023-08-20,Aug 2023,2023-08-25,Aug 2023,54.40,266.93,Delivered,1340,5,valid,,,
SH11705,Warehouse_LA,Portland,LaserShip,2023-08-20,Aug 2023,2023-08-24,Aug 2023,40.50,155.06,Delivered,787,4,valid,,,
SH10796,Warehouse_LA,Chicago,Amazon Logistics,2023-08-21,Aug 2023,2023-08-25,Aug 2023,12.40,228.09,Delivered,1640,4,valid,,,
SH10952,Warehouse_NYC,Los Angeles,FedEx,2023-08-21,Aug 2023,2023-08-27,Aug 2023,28.30,318.34,Delivered,2076,6,valid,,,
SH11156,Warehouse_SF,Minneapolis,LaserShip,2023-08-21,Aug 2023,2023-08-28,Aug 2023,72.20,354.20,Delivered,2135,7,valid,,,
SH11486,Warehouse_HOU,Phoenix,USPS,2023-08-21,Aug 2023,2023-08-25,Aug 2023,21.50,154.34,Delivered,1209,4,valid,,,
SH10429,Warehouse_NYC,Detroit,OnTrac,2023-08-21,Aug 2023,2023-08-30,Aug 2023,36.60,311.84,In Transit,2250,9,valid,,,
SH10557,Warehouse_BOS,Phoenix,USPS,2023-08-21,Aug 2023,2023-08-25,Aug 2023,12.90,101.44,In Transit,825,4,valid,,,
SH11871,Warehouse_BOS,Chicago,OnTrac,2023-08-21,Aug 2023,2023-08-24,Aug 2023,28.40,117.74,In Transit,677,3,valid,,,
SH10751,Warehouse_BOS,Phoenix,LaserShip,2023-08-22,Aug 2023,2023-09-02,Sep 2023,43.80,138.23,Delayed,691,3,valid,,,
SH10653,Warehouse_NYC,Chicago,DHL,2023-08-22,Aug 2023,2023-08-24,Aug 2023,31.70,163.48,Delivered,790,2,valid,,,
SH10753,Warehouse_MIA,Detroit,USPS,2023-08-22,Aug 2023,2023-08-30,Aug 2023,24.70,280.23,Delivered,2030,8,valid,,,
SH11494,Warehouse_DEN,Seattle,USPS,2023-08-22,Aug 2023,2023-08-27,Aug 2023,13.20,269.86,Delivered,2309,5,valid,,,
SH11644,Warehouse_HOU,San Francisco,OnTrac,2023-08-22,Aug 2023,2023-08-28,Aug 2023,12.30,190.39,Delivered,1393,6,valid,,,
SH10865,Warehouse_ATL,Chicago,Amazon Logistics,2023-08-23,Aug 2023,2023-09-03,Sep 2023,72.50,350.54,Delayed,2411,7,valid,,,
SH10167,Warehouse_LA,Miami,UPS,2023-08-23,Aug 2023,2023-08-25,Aug 2023,5.70,24.11,Delivered,143,2,valid,,,
SH10487,Warehouse_BOS,Detroit,Amazon Logistics,2023-08-23,Aug 2023,2023-08-28,Aug 2023,26.80,280.97,Delivered,1996,5,valid,,,
SH10924,Warehouse_BOS,Houston,FedEx,2023-08-23,Aug 2023,2023-08-29,Aug 2023,13.60,326.71,Delivered,2328,6,valid,,,
SH11025,Warehouse_BOS,Chicago,FedEx,2023-08-23,Aug 2023,2023-08-28,Aug 2023,21.80,325.09,Delivered,2387,5,valid,,,
SH11074,Warehouse_CHI,Miami,Amazon Logistics,2023-08-23,Aug 2023,2023-08-27,Aug 2023,13.90,163.87,Delivered,1350,4,valid,,,
SH11678,Warehouse_DEN,Boston,LaserShip,2023-08-23,Aug 2023,2023-08-28,Aug 2023,45.50,293.95,Delivered,2201,5,valid,,,
SH11045,Warehouse_SEA,Los Angeles,LaserShip,2023-08-23,Aug 2023,2023-08-26,Aug 2023,31.80,101.30,In Transit,519,3,valid,,,
SH10021,Warehouse_SEA,Houston,LaserShip,2023-08-23,Aug 2023,2023-08-27,Aug 2023,29.60,216.63,Returned,1407,4,valid,,,
SH10484,Warehouse_MIA,Detroit,LaserShip,2023-08-24,Aug 2023,2023-09-02,Sep 2023,13.40,31.36,Delayed,119,2,valid,,,
SH10768,Warehouse_MIA,Chicago,DHL,2023-08-24,Aug 2023,2023-08-29,Aug 2023,57.50,257.60,Delayed,1260,3,valid,,,
SH10759,Warehouse_SEA,Chicago,USPS,2023-08-24,Aug 2023,2023-08-28,Aug 2023,71.00,148.26,Delivered,706,4,valid,,,
SH10827,Warehouse_NYC,Detroit,DHL,2023-08-24,Aug 2023,2023-08-26,Aug 2023,27.70,51.34,Delivered,121,2,valid,,,
SH11153,Warehouse_MIA,San Francisco,LaserShip,2023-08-24,Aug 2023,2023-08-31,Aug 2023,0.30,273.62,Delivered,2149,7,valid,,,
SH11206,Warehouse_SEA,Boston,FedEx,2023-08-24,Aug 2023,2023-08-29,Aug 2023,34.10,328.13,Delivered,2324,5,valid,,,
SH11297,Warehouse_SEA,Portland,LaserShip,2023-08-24,Aug 2023,2023-08-29,Aug 2023,10.10,185.32,Delivered,1310,5,valid,,,
SH11553,Warehouse_BOS,Atlanta,LaserShip,2023-08-24,Aug 2023,2023-08-30,Aug 2023,50.50,323.77,Delivered,2250,6,valid,,,
SH11618,Warehouse_SF,Boston,USPS,2023-08-24,Aug 2023,2023-08-27,Aug 2023,8.80,132.34,Delivered,1021,3,valid,,,
SH10238,Warehouse_MIA,Denver,OnTrac,2023-08-25,Aug 2023,2023-08-28,Aug 2023,31.80,125.07,Delivered,816,3,valid,,,
SH10364,Warehouse_SF,Portland,OnTrac,2023-08-25,Aug 2023,2023-08-27,Aug 2023,18.70,90.94,Delivered,604,2,valid,,,
SH10963,Warehouse_DEN,Boston,LaserShip,2023-08-25,Aug 2023,2023-08-30,Aug 2023,49.60,169.64,Delivered,820,5,valid,,,
SH11150,Warehouse_DEN,Houston,UPS,2023-08-25,Aug 2023,2023-09-01,Sep 2023,25.30,334.33,Delivered,2305,7,valid,,,
SH11523,Warehouse_CHI,San Francisco,Amazon Logistics,2023-08-25,Aug 2023,2023-08-31,Aug 2023,12.20,259.25,Delivered,2271,6,valid,,,
SH11266,Warehouse_SEA,Portland,FedEx,2023-08-26,Aug 2023,2023-08-30,Aug 2023,16.40,240.73,Delivered,1726,4,valid,,,
SH11747,Warehouse_SF,Portland,USPS,2023-08-26,Aug 2023,2023-08-30,Aug 2023,36.70,163.14,Delivered,1070,4,valid,,,
SH10550,Warehouse_ATL,Boston,USPS,2023-08-27,Aug 2023,2023-08-29,Aug 2023,21.40,109.10,Delivered,838,2,valid,,,
SH10703,Warehouse_ATL,Chicago,USPS,2023-08-27,Aug 2023,2023-08-28,Aug 2023,6.70,52.00,Delivered,357,1,valid,,,
SH11121,Warehouse_SEA,Boston,FedEx,2023-08-27,Aug 2023,2023-09-01,Sep 2023,17.20,248.83,Delivered,1896,5,valid,,,
SH11650,Warehouse_CHI,Dallas,OnTrac,2023-08-27,Aug 2023,2023-08-30,Aug 2023,9.90,67.66,Delivered,520,3,valid,,,
SH11842,Warehouse_HOU,Detroit,OnTrac,2023-08-27,Aug 2023,2023-08-30,Aug 2023,5.30,73.00,Delivered,503,3,valid,,,
SH10101,Warehouse_DEN,Miami,LaserShip,2023-08-28,Aug 2023,2023-08-30,Aug 2023,51.00,,Delivered,179,2,valid,,,
SH10213,Warehouse_ATL,Denver,Amazon Logistics,2023-08-28,Aug 2023,2023-09-05,Sep 2023,28.50,284.40,Delivered,2074,8,valid,,,
SH10353,Warehouse_HOU,Minneapolis,OnTrac,2023-08-28,Aug 2023,2023-09-02,Sep 2023,34.30,287.66,Delivered,2065,5,valid,,,
SH10469,Warehouse_LA,Dallas,DHL,2023-08-28,Aug 2023,2023-09-03,Sep 2023,19.70,244.45,Delivered,1435,6,valid,,,
SH10575,Warehouse_SF,Boston,USPS,2023-08-28,Aug 2023,2023-08-31,Aug 2023,26.90,103.85,Delivered,640,3,valid,,,
SH11335,Warehouse_LA,Denver,LaserShip,2023-08-28,Aug 2023,2023-09-03,Sep 2023,20.50,105.64,Delivered,638,6,valid,,,
SH11745,Warehouse_HOU,Boston,USPS,2023-08-28,Aug 2023,2023-09-02,Sep 2023,54.60,185.97,Delivered,942,5,valid,,,
SH11895,Warehouse_CHI,Denver,UPS,2023-08-28,Aug 2023,2023-08-31,Aug 2023,40.70,175.45,Delivered,1000,3,valid,,,
SH10420,Warehouse_MIA,Houston,OnTrac,2023-08-28,Aug 2023,2023-09-01,Sep 2023,26.80,190.03,In Transit,1346,4,valid,,,
SH10791,Warehouse_NYC,Los Angeles,FedEx,2023-08-29,Aug 2023,2023-09-02,Sep 2023,6.80,155.95,Delivered,1007,4,valid,,,
SH11655,Warehouse_LA,Boston,Amazon Logistics,2023-08-29,Aug 2023,2023-09-01,Sep 2023,23.70,137.37,Delivered,905,3,valid,,,
SH11028,Warehouse_SF,Detroit,UPS,2023-08-29,Aug 2023,2023-09-01,Sep 2023,12.40,129.81,In Transit,842,3,valid,,,
SH11524,Warehouse_SF,Miami,FedEx,2023-08-29,Aug 2023,2023-09-02,Sep 2023,22.80,221.62,Returned,1599,4,valid,,,
SH10231,Warehouse_CHI,Detroit,FedEx,2023-08-30,Aug 2023,2023-09-12,Sep 2023,19.80,63.39,Delayed,283,2,valid,,,
SH10494,Warehouse_SEA,New York,DHL,2023-08-30,Aug 2023,2023-09-01,Sep 2023,11.40,65.29,Delivered,319,2,valid,,,
SH10508,Warehouse_BOS,Denver,USPS,2023-08-30,Aug 2023,2023-08-31,Aug 2023,9.90,52.96,Delivered,328,1,valid,,,
SH11322,Warehouse_BOS,Detroit,LaserShip,2023-08-30,Aug 2023,2023-09-04,Sep 2023,25.70,62.58,Delivered,251,5,valid,,,
SH11896,Warehouse_NYC,Minneapolis,FedEx,2023-08-30,Aug 2023,2023-09-07,Sep 2023,84.80,383.33,Delivered,2141,8,valid,,,
SH11387,Warehouse_SEA,Boston,OnTrac,2023-08-31,Aug 2023,2023-09-16,Sep 2023,15.50,191.24,Delayed,1482,4,valid,,,
SH10263,Warehouse_DEN,Portland,FedEx,2023-08-31,Aug 2023,2023-09-01,Sep 2023,8.60,34.32,Delivered,165,1,valid,,,
SH10412,Warehouse_MIA,Denver,USPS,2023-08-31,Aug 2023,2023-09-02,Sep 2023,34.10,114.04,Delivered,616,2,valid,,,
SH10490,Warehouse_SF,Los Angeles,Amazon Logistics,2023-08-31,Aug 2023,2023-09-06,Sep 2023,14.90,186.30,Delivered,1508,6,valid,,,
SH10716,Warehouse_CHI,Houston,LaserShip,2023-08-31,Aug 2023,2023-09-08,Sep 2023,12.00,321.79,Delivered,2422,8,valid,,,
SH11126,Warehouse_HOU,Miami,UPS,2023-08-31,Aug 2023,2023-09-02,Sep 2023,40.70,140.21,Delivered,807,2,valid,,,
SH11286,Warehouse_LA,Chicago,OnTrac,2023-08-31,Aug 2023,2023-09-03,Sep 2023,23.10,157.08,Delivered,1139,3,valid,,,
SH11477,Warehouse_MIA,San Francisco,DHL,2023-08-31,Aug 2023,2023-09-03,Sep 2023,14.20,101.86,Delivered,580,3,valid,,,
SH11685,Warehouse_NYC,Boston,OnTrac,2023-08-31,Aug 2023,2023-09-02,Sep 2023,19.00,46.94,Delivered,215,2,valid,,,
SH11943,Warehouse_SEA,Chicago,USPS,2023-08-31,Aug 2023,2023-09-02,Sep 2023,18.00,,Delivered,971,2,valid,,,
SH10068,Warehouse_SEA,Atlanta,FedEx,2023-09-01,Sep 2023,2023-09-09,Sep 2023,26.20,261.81,Delivered,1801,8,valid,,,
SH10169,Warehouse_DEN,Phoenix,FedEx,2023-09-01,Sep 2023,2023-09-06,Sep 2023,84.20,414.53,Delivered,2302,5,valid,,,
SH10349,Warehouse_SEA,Houston,UPS,2023-09-01,Sep 2023,2023-09-04,Sep 2023,26.10,75.76,Delivered,325,3,valid,,,
SH11424,Warehouse_SF,Dallas,OnTrac,2023-09-01,Sep 2023,2023-09-06,Sep 2023,34.00,255.91,Delivered,1631,5,valid,,,
SH11812,Warehouse_NYC,Phoenix,OnTrac,2023-09-01,Sep 2023,2023-09-05,Sep 2023,16.70,203.66,Delivered,1423,4,valid,,,
SH11888,Warehouse_NYC,San Francisco,Amazon Logistics,2023-09-01,Sep 2023,2023-09-03,Sep 2023,10.70,,Delivered,392,2,valid,,,
SH10126,Warehouse_SEA,Miami,UPS,2023-09-02,Sep 2023,2023-09-09,Sep 2023,90.20,384.64,Delivered,2188,7,valid,,,
SH10278,Warehouse_LA,Los Angeles,OnTrac,2023-09-02,Sep 2023,2023-09-08,Sep 2023,9.60,242.90,Delivered,2001,6,valid,,,
SH10933,Warehouse_SF,Boston,OnTrac,2023-09-02,Sep 2023,2023-09-05,Sep 2023,36.50,128.00,Delivered,757,3,valid,,,
SH11225,Warehouse_HOU,Chicago,USPS,2023-09-02,Sep 2023,2023-09-08,Sep 2023,15.10,253.23,Delivered,2145,6,valid,,,
SH11319,Warehouse_CHI,Houston,UPS,2023-09-02,Sep 2023,2023-09-07,Sep 2023,21.60,251.91,Delivered,2001,5,valid,,,
SH11781,Warehouse_HOU,Detroit,OnTrac,2023-09-02,Sep 2023,2023-09-08,Sep 2023,30.50,322.75,Delivered,2410,6,valid,,,
SH10389,Warehouse_MIA,Boston,OnTrac,2023-09-03,Sep 2023,2023-09-11,Sep 2023,17.70,,Delivered,2465,8,valid,,,
SH10475,Warehouse_SEA,Detroit,OnTrac,2023-09-03,Sep 2023,2023-09-06,Sep 2023,10.80,48.75,Delivered,262,3,valid,,,
